TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance
TX040163,AC00133,225.76,2/15/2024,Debit,Atlanta,D000575,211.45.75.44,M079,Online,33,Engineer,31,1,7807.73
TX040164,AC00317,13.48,4/19/2023,Debit,Las Vegas,D000279,32.169.88.41,M094,Online,18,Student,20,3,521.88
TX040165,AC00239,288.21,12/2/2024,Credit,San Jose,D000444,182.225.2.156,M052,Branch,27,Engineer,10,1,2801.28
TX040166,AC00341,191.78,7/12/2023,Debit,Virginia Beach,D000434,182.84.41.229,M058,Online,21,Student,93,1,1549.27
TX040167,AC00280,414.27,2/2/2025,Debit,Mesa,D000013,147.234.20.46,M062,ATM,57,Doctor,107,1,12995.7
TX040168,AC00374,136.6,6/2/2022,Credit,Colorado Springs,D000261,49.29.37.185,M002,Branch,22,Student,44,1,206.2
TX040169,AC00230,74.64,12/25/2020,Debit,San Jose,D000547,203.174.215.229,M011,Branch,22,Student,49,1,1257.9
TX040170,AC00473,58.8,1/29/2024,Debit,Columbus,D000110,136.104.90.223,M022,ATM,40,Engineer,74,1,222.22
TX040171,AC00253,276.49,10/22/2025,Credit,Atlanta,D000241,6.44.165.160,M013,Branch,28,Engineer,14,1,4957.57
TX040172,AC00177,139.52,8/7/2022,Credit,Austin,D000022,195.237.152.198,M028,Branch,60,Engineer,93,1,8274.77
TX040173,AC00410,252.87,12/2/2024,Debit,Fort Worth,D000626,135.73.131.111,M012,ATM,35,Doctor,161,1,13801.15
TX040174,AC00110,342.27,4/7/2025,Debit,New York,D000254,47.82.77.181,M026,Branch,64,Retired,21,1,7606.63
TX040175,AC00170,77.3,11/16/2023,Debit,Columbus,D000483,157.47.114.20,M014,Branch,59,Retired,157,1,5987.67
TX040176,AC00307,329.32,10/1/2024,Credit,Portland,D000503,201.114.165.141,M040,Branch,54,Engineer,44,1,233.21
TX040177,AC00463,77.78,5/19/2023,Credit,Las Vegas,D000154,64.15.0.66,M026,Online,51,Doctor,109,1,14798.1
TX040178,AC00225,266.56,10/30/2024,Debit,Seattle,D000302,111.78.64.133,M096,ATM,25,Student,112,1,1697.58
TX040179,AC00207,39.25,1/6/2022,Debit,Albuquerque,D000572,113.134.242.82,M026,Online,19,Student,174,1,1119.21
TX040180,AC00297,791.18,2/27/2023,Credit,Colorado Springs,D000625,21.157.41.17,M072,Branch,33,Doctor,109,1,12690.79
TX040181,AC00119,113.05,6/19/2020,Debit,Columbus,D000006,155.19.119.0,M036,Online,38,Engineer,273,1,5581.21
TX040182,AC00162,30.42,3/6/2021,Debit,Seattle,D000311,122.94.26.104,M024,Online,26,Engineer,227,1,3253.51
TX040183,AC00178,110.88,6/23/2023,Debit,San Antonio,D000528,134.222.122.238,M004,Branch,37,Doctor,175,1,7643.66
TX040184,AC00420,997.52,5/6/2024,Debit,Albuquerque,D000100,175.230.206.232,M046,ATM,20,Student,104,1,9427.06
TX040185,AC00479,23.88,3/6/2020,Debit,San Antonio,D000028,211.45.75.44,M057,Branch,19,Student,56,1,5583.88
TX040186,AC00352,29.72,5/31/2020,Debit,San Francisco,D000266,3.77.114.6,M063,ATM,58,Doctor,243,1,10915.54
TX040187,AC00434,831.67,1/14/2020,Debit,Los Angeles,D000427,178.34.103.183,M037,Branch,29,Doctor,55,1,10115.18
TX040188,AC00335,313.83,2/8/2023,Credit,Raleigh,D000625,8.244.162.185,M024,Branch,49,Doctor,172,1,7719.71
TX040189,AC00041,228.21,1/4/2022,Debit,Fresno,D000663,184.146.10.88,M062,Online,39,Doctor,122,1,7036.72
TX040190,AC00359,225.93,4/26/2020,Debit,Mesa,D000657,59.208.79.116,M020,ATM,62,Doctor,102,1,11796.66
TX040191,AC00338,94.85,10/5/2024,Debit,Milwaukee,D000353,49.29.37.185,M056,Branch,58,Engineer,77,1,2618.1
TX040192,AC00021,281.15,3/4/2023,Credit,Nashville,D000315,112.196.12.19,M042,Branch,62,Retired,107,1,1777.38
TX040193,AC00144,466.39,1/22/2020,Credit,San Antonio,D000501,63.191.171.41,M009,ATM,54,Doctor,139,1,1265.28
TX040194,AC00438,133.25,2/12/2024,Debit,Houston,D000219,218.54.207.160,M098,Branch,33,Engineer,82,1,9983.36
TX040195,AC00417,387.23,6/20/2025,Debit,Omaha,D000676,78.100.105.143,M088,ATM,63,Doctor,180,1,7945.57
TX040196,AC00054,340.96,7/7/2022,Debit,Sacramento,D000156,6.204.110.7,M018,Branch,55,Doctor,14,1,12033.92
TX040197,AC00066,54.37,9/12/2025,Debit,Atlanta,D000370,18.92.67.57,M089,Online,27,Student,81,1,1100.64
TX040198,AC00460,431.56,7/2/2022,Debit,Albuquerque,D000339,145.179.219.57,M013,Branch,59,Retired,25,1,6760.22
TX040199,AC00396,97.56,6/18/2020,Credit,Mesa,D000292,28.120.130.118,M023,Branch,67,Retired,80,1,1712.41
TX040200,AC00217,81.91,9/26/2020,Debit,Raleigh,D000268,157.130.28.27,M055,Branch,39,Engineer,170,1,6452.14
TX040201,AC00231,192.26,5/26/2020,Debit,Raleigh,D000290,116.43.88.219,M011,Branch,58,Engineer,24,1,6570.36
TX040202,AC00445,627.96,10/23/2021,Debit,Washington,D000641,112.56.160.202,M071,Branch,58,Engineer,54,1,5211.88
TX040203,AC00460,581.33,4/23/2022,Debit,Albuquerque,D000305,131.41.45.13,M063,Branch,25,Student,128,1,1951.42
TX040204,AC00335,28.23,8/31/2022,Credit,Kansas City,D000335,200.136.146.93,M082,Branch,63,Retired,92,1,5365.2
TX040205,AC00159,31.83,11/19/2022,Debit,San Antonio,D000432,44.67.137.125,M068,ATM,24,Student,151,1,1649.43
TX040206,AC00261,458.48,3/7/2025,Debit,Houston,D000113,210.160.90.52,M072,Online,33,Engineer,15,1,4381.54
TX040207,AC00177,434.27,1/26/2020,Credit,Virginia Beach,D000107,13.149.61.4,M024,Online,27,Student,124,1,1298.13
TX040208,AC00305,13.63,5/22/2025,Debit,Dallas,D000447,101.90.40.193,M059,Branch,57,Retired,154,1,3908.65
TX040209,AC00061,163.11,6/7/2021,Debit,Baltimore,D000507,77.21.150.75,M041,ATM,29,Engineer,66,1,4008.05
TX040210,AC00427,46.71,9/21/2025,Debit,Boston,D000263,21.190.11.223,M020,ATM,25,Student,80,1,578.06
TX040211,AC00042,120.09,10/23/2020,Debit,Atlanta,D000395,49.29.37.185,M001,ATM,19,Student,52,1,1612.4
TX040212,AC00397,80.01,8/7/2020,Debit,Los Angeles,D000553,136.172.149.77,M013,Branch,29,Doctor,51,1,10619.35
TX040213,AC00433,1291.27,9/23/2020,Debit,Austin,D000388,62.251.170.72,M070,Branch,19,Student,68,1,1830.98
TX040214,AC00365,135.12,10/11/2021,Debit,Boston,D000139,77.7.223.184,M004,Online,27,Student,31,1,1305.76
TX040215,AC00461,35.92,8/25/2025,Debit,Nashville,D000243,193.83.0.183,M005,ATM,56,Retired,285,1,1532.72
TX040216,AC00493,185.56,10/11/2022,Debit,Tucson,D000257,65.27.212.129,M080,Online,34,Engineer,98,1,8469.43
TX040217,AC00026,325.36,12/28/2020,Credit,San Antonio,D000278,146.69.70.214,M088,Online,26,Student,66,1,1671.66
TX040218,AC00257,619.19,11/7/2023,Credit,Omaha,D000078,161.168.126.136,M009,Branch,28,Student,98,1,213.36
TX040219,AC00307,221.98,1/18/2023,Debit,Charlotte,D000220,146.47.189.38,M002,ATM,48,Doctor,44,1,8013.63
TX040220,AC00183,56.48,3/20/2024,Credit,Houston,D000219,152.140.239.181,M021,Online,34,Engineer,261,1,3791.99
TX040221,AC00063,562.63,6/13/2024,Debit,Austin,D000072,156.173.170.140,M040,ATM,60,Doctor,95,1,9844.32
TX040222,AC00297,419.01,9/18/2024,Debit,Mesa,D000698,158.129.49.240,M060,Branch,32,Doctor,74,1,7253.22
TX040223,AC00256,522.94,11/27/2020,Debit,Indianapolis,D000410,116.43.88.219,M064,Branch,37,Engineer,45,1,9975.79
TX040224,AC00182,281.64,12/22/2022,Credit,Louisville,D000052,4.105.134.118,M056,ATM,45,Doctor,87,1,6863.02
TX040225,AC00086,331.71,10/14/2023,Debit,Mesa,D000203,165.35.58.173,M029,Branch,24,Student,32,3,1149.74
TX040226,AC00087,490.78,5/5/2023,Debit,Houston,D000414,166.79.195.157,M061,Branch,45,Doctor,272,1,425.77
TX040227,AC00269,167.86,11/1/2025,Debit,Philadelphia,D000603,40.45.69.120,M060,Branch,24,Student,235,1,4287.82
TX040228,AC00332,100.8,10/6/2025,Debit,Denver,D000684,119.163.214.161,M085,Branch,69,Retired,166,1,3564.8
TX040229,AC00185,20.63,11/14/2024,Debit,Louisville,D000092,195.164.171.146,M062,Online,57,Doctor,99,1,658.91
TX040230,AC00385,332.7,6/10/2021,Credit,San Diego,D000245,106.244.1.47,M014,Online,42,Engineer,31,1,2840.45
TX040231,AC00372,983.99,3/5/2023,Credit,Houston,D000093,145.76.10.8,M039,Online,68,Doctor,127,1,14881.77
TX040232,AC00396,92.15,10/27/2024,Credit,Mesa,D000292,28.120.130.118,M023,Branch,67,Retired,80,1,1712.41
TX040233,AC00233,456.74,8/11/2021,Debit,Las Vegas,D000308,207.157.126.125,M052,ATM,52,Doctor,161,1,717.99
TX040234,AC00020,624.72,4/9/2024,Debit,Charlotte,D000443,187.52.200.18,M050,Online,62,Retired,210,1,2039.4
TX040235,AC00392,334.61,6/30/2021,Debit,Fort Worth,D000697,32.13.122.242,M040,Online,21,Student,260,1,1661.68
TX040236,AC00106,289.11,11/3/2020,Debit,Phoenix,D000608,199.103.32.145,M003,ATM,22,Student,222,1,944.83
TX040237,AC00220,1381.16,6/9/2021,Credit,Phoenix,D000582,5.252.94.135,M096,Branch,67,Retired,218,1,6601.5
TX040238,AC00073,266.35,7/23/2025,Debit,Los Angeles,D000479,81.67.222.238,M010,Online,67,Doctor,28,1,13336.15
TX040239,AC00186,228.57,12/21/2025,Credit,Fort Worth,D000576,40.244.94.218,M004,Online,59,Retired,293,1,7950.74
TX040240,AC00052,3.3,2/17/2025,Credit,San Antonio,D000484,151.247.130.190,M092,Online,43,Doctor,158,1,14180.21
TX040241,AC00154,143.24,8/17/2021,Debit,San Antonio,D000469,197.162.55.147,M055,ATM,63,Retired,147,1,7981.45
TX040242,AC00006,596.47,9/4/2024,Debit,Detroit,D000044,51.250.46.149,M009,ATM,27,Student,121,1,892.83
TX040243,AC00039,419.17,4/23/2021,Debit,Columbus,D000686,198.24.183.157,M015,Online,35,Engineer,67,1,7936.91
TX040244,AC00040,284.97,10/4/2020,Debit,Fresno,D000504,112.86.148.212,M020,Online,38,Engineer,136,1,6362.16
TX040245,AC00245,274.73,7/21/2021,Credit,San Diego,D000365,172.184.35.29,M046,Online,37,Doctor,274,5,12841.01
TX040246,AC00284,770.92,11/2/2020,Debit,Indianapolis,D000281,47.82.77.181,M051,Branch,64,Retired,53,1,6860.18
TX040247,AC00495,179.44,11/4/2023,Debit,Tucson,D000042,189.20.224.220,M011,Online,28,Engineer,135,1,3114.92
TX040248,AC00094,60.36,2/6/2024,Debit,Phoenix,D000504,200.22.195.243,M068,Online,28,Student,34,1,9189.76
TX040249,AC00068,1086.76,3/19/2020,Debit,Columbus,D000400,77.7.223.184,M077,ATM,53,Retired,73,1,1829.9
TX040250,AC00453,520.18,8/23/2020,Debit,Kansas City,D000108,166.7.230.111,M084,ATM,54,Doctor,214,1,9442.47
TX040251,AC00486,256.3,11/16/2022,Debit,Memphis,D000048,210.136.14.108,M028,Online,37,Engineer,278,1,6857.2
TX040252,AC00263,493.02,9/5/2020,Credit,San Jose,D000443,100.4.40.132,M048,Branch,34,Doctor,41,1,12948.5
TX040253,AC00341,175.13,12/20/2024,Debit,Virginia Beach,D000434,182.84.41.229,M058,Online,21,Student,93,1,1549.27
TX040254,AC00275,110.99,5/27/2022,Credit,Tucson,D000521,11.3.59.231,M001,Online,36,Doctor,12,1,6756.13
TX040255,AC00384,16.06,6/23/2022,Debit,Houston,D000078,52.1.78.30,M017,ATM,21,Student,220,1,707.95
TX040256,AC00184,449.39,1/12/2020,Debit,Raleigh,D000305,73.108.76.238,M019,Branch,67,Doctor,77,1,8042.3
TX040257,AC00150,17.79,3/17/2024,Credit,Albuquerque,D000205,213.15.9.253,M073,Online,52,Engineer,59,1,7599.52
TX040258,AC00217,1085.85,4/30/2024,Debit,Jacksonville,D000674,167.95.191.52,M089,Branch,20,Student,91,1,530.86
TX040259,AC00020,606.65,7/15/2024,Debit,Detroit,D000238,38.210.156.148,M017,Branch,28,Student,48,1,117.98
TX040260,AC00387,291.53,3/30/2023,Debit,Omaha,D000652,216.32.4.105,M046,Branch,60,Retired,74,1,7375.59
TX040261,AC00035,68.24,8/13/2021,Credit,Omaha,D000315,169.67.220.37,M087,Branch,74,Retired,176,1,1794.65
TX040262,AC00370,447.91,6/20/2020,Credit,New York,D000183,17.36.132.202,M049,Online,32,Doctor,45,1,10442.48
TX040263,AC00053,38.5,11/22/2021,Debit,Mesa,D000687,77.21.150.75,M005,Online,26,Student,108,1,303.68
TX040264,AC00178,109.64,4/6/2023,Debit,San Antonio,D000528,134.222.122.238,M004,Branch,37,Doctor,175,1,7643.66
TX040265,AC00093,49.79,9/12/2020,Debit,Virginia Beach,D000567,158.135.64.240,M063,Branch,21,Student,17,1,816.08
TX040266,AC00382,185.12,4/28/2020,Credit,Austin,D000409,148.181.195.227,M026,Online,78,Retired,122,1,7525.73
TX040267,AC00399,573.15,4/20/2021,Debit,Denver,D000190,43.98.242.106,M022,ATM,72,Retired,27,1,5200.04
TX040268,AC00352,348.78,6/3/2020,Credit,Indianapolis,D000402,199.59.68.207,M047,ATM,28,Student,245,1,614.14
TX040269,AC00356,8.48,2/1/2020,Debit,Louisville,D000502,6.44.165.160,M043,ATM,79,Retired,199,1,4044.62
TX040270,AC00059,118.22,11/30/2022,Debit,Kansas City,D000268,86.103.2.29,M050,ATM,22,Student,42,1,692.69
TX040271,AC00133,239.16,6/21/2024,Credit,Portland,D000097,3.77.114.6,M088,Branch,24,Student,107,1,752.25
TX040272,AC00405,470.47,12/31/2022,Debit,Columbus,D000335,6.234.101.35,M066,Branch,57,Engineer,143,1,9584.52
TX040273,AC00026,282.46,7/19/2020,Debit,Tucson,D000141,87.234.36.48,M027,Branch,29,Doctor,123,1,6684.34
TX040274,AC00225,276.34,1/13/2022,Debit,Jacksonville,D000272,156.173.170.140,M065,Branch,73,Retired,100,1,7885.64
TX040275,AC00040,288.92,3/18/2020,Debit,Fresno,D000504,112.86.148.212,M020,Online,38,Engineer,136,1,6362.16
TX040276,AC00004,378.75,9/24/2023,Debit,Portland,D000146,136.172.149.77,M014,ATM,25,Student,176,1,1073.51
TX040277,AC00092,65.21,5/26/2021,Debit,Milwaukee,D000317,49.172.82.247,M042,Online,49,Engineer,179,1,3475.99
TX040278,AC00384,275.44,4/29/2022,Debit,Louisville,D000307,97.106.5.76,M024,Branch,56,Doctor,143,1,120.89
TX040279,AC00182,383.49,5/31/2025,Debit,Fort Worth,D000226,112.196.12.19,M053,ATM,51,Engineer,66,2,5495.3
TX040280,AC00299,24.32,7/10/2023,Debit,Atlanta,D000284,2.61.10.58,M005,Branch,58,Doctor,164,1,10788.89
TX040281,AC00068,1099.46,8/3/2024,Debit,Columbus,D000400,77.7.223.184,M077,ATM,53,Retired,73,1,1829.9
TX040282,AC00255,604.93,2/5/2022,Debit,Charlotte,D000356,82.51.236.134,M068,Online,33,Engineer,134,1,8434.99
TX040283,AC00477,97.54,8/2/2025,Debit,Washington,D000089,133.67.250.163,M070,Online,27,Student,91,1,1726.4
TX040284,AC00067,411.32,4/16/2024,Debit,Detroit,D000220,90.111.245.138,M073,Branch,68,Doctor,20,1,11729.51
TX040285,AC00197,203.97,2/4/2023,Debit,Tucson,D000645,156.187.182.236,M007,Online,68,Retired,287,1,2732.86
TX040286,AC00367,153.22,6/23/2023,Debit,Baltimore,D000657,150.25.200.56,M007,Online,24,Student,75,1,1665.58
TX040287,AC00432,317.64,9/28/2023,Credit,Detroit,D000451,5.74.9.122,M068,Online,75,Retired,162,1,2052.84
TX040288,AC00287,76.55,12/16/2020,Credit,Milwaukee,D000670,182.84.41.229,M028,Online,25,Student,62,1,1997.33
TX040289,AC00499,48.0,7/5/2021,Debit,Atlanta,D000560,184.4.253.143,M030,Online,21,Student,146,1,842.94
TX040290,AC00374,68.04,2/13/2024,Debit,Boston,D000649,148.112.151.27,M100,Online,56,Engineer,293,1,3213.16
TX040291,AC00136,63.73,8/24/2022,Debit,Denver,D000376,20.147.6.179,M038,Online,49,Engineer,44,1,5212.28
TX040292,AC00213,119.85,9/14/2024,Credit,Atlanta,D000280,98.39.212.221,M091,Online,31,Doctor,73,1,13694.68
TX040293,AC00409,199.82,2/26/2023,Debit,Albuquerque,D000117,167.164.55.0,M058,Online,54,Engineer,39,3,2610.67
TX040294,AC00458,147.4,5/24/2020,Credit,Virginia Beach,D000134,51.196.87.214,M059,Branch,46,Engineer,160,1,7854.1
TX040295,AC00496,56.6,12/28/2023,Debit,Miami,D000686,56.116.189.0,M046,Online,30,Engineer,26,1,4575.98
TX040296,AC00029,10.46,8/30/2023,Debit,Miami,D000609,176.96.83.253,M035,ATM,53,Engineer,144,1,7467.3
TX040297,AC00158,199.03,3/10/2022,Debit,Oklahoma City,D000342,139.23.212.102,M016,Branch,41,Engineer,65,1,7516.56
TX040298,AC00258,187.26,9/28/2024,Debit,Oklahoma City,D000074,41.82.55.163,M046,ATM,28,Student,50,1,1916.46
TX040299,AC00183,54.58,2/7/2022,Credit,Houston,D000219,152.140.239.181,M021,Online,34,Engineer,261,1,3791.99
TX040300,AC00293,126.99,9/8/2020,Debit,Charlotte,D000287,146.69.70.214,M006,Branch,67,Retired,258,1,6642.33
TX040301,AC00139,48.69,9/22/2020,Credit,Philadelphia,D000421,190.164.160.79,M076,Online,30,Doctor,48,1,9553.42
TX040302,AC00421,242.41,5/30/2025,Credit,San Antonio,D000451,26.105.49.129,M008,ATM,18,Student,271,1,1328.73
TX040303,AC00404,82.46,4/4/2022,Debit,Milwaukee,D000250,33.28.138.82,M028,Branch,26,Student,145,1,900.61
TX040304,AC00465,238.68,6/28/2022,Debit,Louisville,D000383,77.7.223.184,M015,ATM,27,Student,276,1,1185.43
TX040305,AC00480,165.45,10/31/2021,Debit,Mesa,D000599,162.58.247.55,M057,ATM,45,Engineer,144,1,4657.7
TX040306,AC00198,548.43,6/5/2024,Debit,Sacramento,D000229,170.154.69.105,M022,Online,65,Doctor,23,1,11748.86
TX040307,AC00465,208.24,8/20/2023,Debit,Louisville,D000383,77.7.223.184,M015,ATM,27,Student,276,1,1185.43
TX040308,AC00462,49.58,5/24/2025,Debit,El Paso,D000198,196.244.194.198,M027,Branch,24,Student,66,1,585.52
TX040309,AC00088,314.79,5/14/2025,Debit,Boston,D000414,145.179.219.57,M021,Branch,36,Doctor,117,1,1050.63
TX040310,AC00427,120.53,12/9/2025,Credit,Las Vegas,D000441,7.146.35.122,M082,Branch,32,Doctor,31,1,13560.63
TX040311,AC00141,779.69,12/22/2021,Credit,Tucson,D000451,191.25.177.160,M058,Online,23,Student,145,1,6513.34
TX040312,AC00083,8.38,7/3/2023,Debit,Mesa,D000105,217.233.219.196,M060,ATM,68,Retired,198,1,4201.22
TX040313,AC00176,13.41,1/29/2022,Debit,Charlotte,D000387,121.67.144.20,M014,Branch,51,Doctor,42,1,6076.45
TX040314,AC00217,20.85,3/23/2024,Debit,Miami,D000649,86.103.2.29,M065,Branch,18,Student,22,1,796.35
TX040315,AC00444,29.76,6/28/2024,Debit,Louisville,D000029,40.198.240.246,M087,Online,65,Retired,30,1,3944.82
TX040316,AC00469,61.94,7/5/2021,Debit,Miami,D000649,1.198.76.182,M039,Online,41,Engineer,82,1,7513.79
TX040317,AC00187,112.87,2/27/2025,Debit,Atlanta,D000310,104.80.232.55,M066,Branch,55,Engineer,123,1,2104.82
TX040318,AC00441,86.0,9/27/2021,Debit,Fresno,D000061,168.55.199.214,M099,ATM,75,Retired,125,1,3128.71
TX040319,AC00237,76.54,11/25/2025,Debit,Phoenix,D000413,105.136.156.29,M067,ATM,64,Doctor,15,1,12042.79
TX040320,AC00069,179.22,2/7/2025,Credit,Indianapolis,D000500,92.214.76.157,M020,Branch,67,Retired,291,1,2796.24
TX040321,AC00490,298.67,2/9/2020,Credit,Austin,D000499,200.13.225.150,M096,Branch,78,Retired,125,1,1916.34
TX040322,AC00388,226.04,5/22/2022,Debit,Denver,D000334,80.75.92.66,M091,ATM,18,Student,56,1,546.46
TX040323,AC00062,79.86,5/1/2022,Debit,Nashville,D000115,161.168.126.136,M028,Branch,70,Doctor,125,1,6921.48
TX040324,AC00030,485.28,12/7/2024,Credit,Virginia Beach,D000587,214.67.148.245,M006,Branch,28,Engineer,193,1,7284.76
TX040325,AC00264,102.15,5/6/2024,Debit,Tucson,D000002,63.82.133.139,M086,ATM,49,Engineer,98,1,2018.9
TX040326,AC00103,377.07,4/20/2020,Debit,Miami,D000326,194.174.252.1,M045,Branch,38,Doctor,269,1,5184.13
TX040327,AC00082,17.86,1/16/2025,Credit,Milwaukee,D000579,99.205.173.118,M097,ATM,58,Retired,48,1,6020.85
TX040328,AC00060,670.91,4/23/2021,Debit,Colorado Springs,D000057,116.106.207.139,M099,ATM,23,Student,25,1,1602.13
TX040329,AC00352,76.03,3/21/2022,Debit,Memphis,D000103,188.124.181.12,M094,Online,18,Student,66,1,1690.23
TX040330,AC00261,1.38,1/7/2021,Debit,Sacramento,D000344,170.225.23.251,M084,ATM,53,Retired,278,1,1244.17
TX040331,AC00356,9.71,12/11/2020,Debit,Louisville,D000502,6.44.165.160,M043,ATM,79,Retired,199,1,4044.62
TX040332,AC00172,1056.18,3/1/2023,Debit,Atlanta,D000056,184.4.253.143,M048,Online,66,Retired,111,1,7677.76
TX040333,AC00310,62.97,7/4/2020,Debit,Atlanta,D000110,186.57.149.225,M082,Branch,58,Engineer,236,1,5481.76
TX040334,AC00101,76.17,6/25/2020,Credit,San Jose,D000476,35.246.53.10,M033,Online,52,Retired,292,1,6870.84
TX040335,AC00153,96.29,9/18/2024,Debit,Atlanta,D000211,221.23.158.87,M061,Online,22,Student,27,1,271.64
TX040336,AC00080,174.61,1/23/2022,Debit,Sacramento,D000124,70.130.169.235,M025,Online,35,Doctor,106,1,9939.94
TX040337,AC00432,286.87,11/21/2023,Debit,Fort Worth,D000027,31.75.105.19,M032,ATM,36,Doctor,67,1,9697.75
TX040338,AC00410,171.27,12/1/2025,Credit,Los Angeles,D000255,110.150.1.201,M077,Branch,27,Student,156,5,745.87
TX040339,AC00385,761.82,4/21/2020,Debit,Nashville,D000199,32.169.88.41,M007,ATM,55,Doctor,120,1,1021.88
TX040340,AC00111,841.74,10/6/2024,Credit,Memphis,D000108,191.91.45.159,M030,Branch,68,Doctor,129,1,12168.37
TX040341,AC00093,124.9,8/28/2020,Debit,Denver,D000019,203.174.215.229,M069,ATM,18,Student,164,1,726.39
TX040342,AC00032,235.03,7/25/2024,Debit,Tucson,D000001,121.67.144.20,M047,ATM,70,Retired,50,1,1477.63
TX040343,AC00465,80.77,11/1/2021,Debit,Omaha,D000196,119.43.28.203,M089,ATM,58,Engineer,56,1,7788.91
TX040344,AC00295,51.41,10/23/2020,Debit,Houston,D000489,45.64.74.86,M025,ATM,69,Retired,121,1,1651.33
TX040345,AC00257,491.56,5/16/2021,Debit,Fresno,D000678,210.228.226.64,M080,ATM,52,Doctor,26,1,5121.36
TX040346,AC00130,206.25,3/10/2022,Credit,Fresno,D000649,167.67.137.223,M007,Online,53,Retired,30,1,5005.33
TX040347,AC00020,30.59,5/18/2024,Debit,Detroit,D000700,40.10.25.102,M021,ATM,20,Student,163,1,662.51
TX040348,AC00410,169.56,1/31/2024,Credit,Los Angeles,D000255,110.150.1.201,M077,Branch,27,Student,156,5,745.87
TX040349,AC00462,96.0,5/16/2024,Debit,Sacramento,D000327,164.75.163.220,M043,ATM,25,Student,160,1,1068.55
TX040350,AC00117,56.1,2/17/2020,Debit,Tucson,D000197,173.135.78.201,M009,ATM,19,Student,117,1,241.79
TX040351,AC00365,271.21,11/7/2025,Debit,Houston,D000374,11.167.243.171,M096,Branch,45,Engineer,29,1,9733.59
TX040352,AC00085,334.7,8/9/2022,Credit,San Diego,D000133,101.120.142.50,M033,Online,39,Doctor,247,1,6967.03
TX040353,AC00011,25.73,9/1/2020,Debit,Louisville,D000192,62.152.134.92,M007,ATM,57,Engineer,78,1,201.04
TX040354,AC00143,405.7,7/28/2025,Credit,Atlanta,D000590,162.151.179.167,M030,Branch,53,Doctor,88,1,13273.08
TX040355,AC00453,108.25,10/3/2024,Credit,San Diego,D000153,60.43.160.195,M033,ATM,56,Doctor,62,1,8639.36
TX040356,AC00219,91.33,6/29/2020,Credit,Raleigh,D000403,170.54.231.239,M054,Branch,28,Student,105,1,246.57
TX040357,AC00136,651.44,8/15/2022,Credit,Austin,D000380,167.104.180.235,M060,Online,25,Student,104,1,164.61
TX040358,AC00135,100.41,6/9/2025,Credit,Detroit,D000690,24.148.92.177,M035,Branch,51,Engineer,86,1,9095.14
TX040359,AC00367,29.37,2/5/2024,Debit,Fresno,D000176,200.164.13.160,M047,ATM,18,Student,243,1,1071.04
TX040360,AC00219,30.85,3/2/2021,Credit,New York,D000470,49.31.186.82,M067,Online,63,Doctor,146,1,12719.93
TX040361,AC00233,5.88,3/15/2024,Debit,Houston,D000007,141.121.30.32,M064,ATM,25,Student,222,1,1290.95
TX040362,AC00014,589.1,2/18/2021,Debit,Mesa,D000488,25.188.196.47,M085,ATM,21,Student,33,1,392.34
TX040363,AC00359,142.05,2/10/2022,Credit,Los Angeles,D000359,147.125.143.41,M076,Online,50,Engineer,81,1,2276.57
TX040364,AC00224,175.91,3/4/2021,Debit,Milwaukee,D000698,27.93.195.98,M088,Online,19,Student,173,1,123.24
TX040365,AC00315,81.86,2/28/2024,Debit,Miami,D000193,42.3.3.101,M003,ATM,44,Engineer,274,2,9138.76
TX040366,AC00385,871.49,8/3/2025,Debit,Nashville,D000199,32.169.88.41,M007,ATM,55,Doctor,120,1,1021.88
TX040367,AC00465,109.84,4/7/2020,Debit,Phoenix,D000673,48.89.167.189,M098,ATM,56,Doctor,277,4,7487.79
TX040368,AC00362,54.74,8/16/2023,Credit,Charlotte,D000652,148.234.210.167,M061,Online,68,Retired,14,1,6335.58
TX040369,AC00424,551.53,6/28/2021,Debit,Las Vegas,D000583,104.80.232.55,M097,Online,43,Engineer,22,1,9642.12
TX040370,AC00495,681.08,7/3/2024,Debit,Fort Worth,D000031,30.92.249.132,M075,Online,28,Student,231,1,160.57
TX040371,AC00439,404.63,11/1/2020,Debit,Washington,D000677,223.32.70.156,M029,Online,63,Doctor,286,3,10513.52
TX040372,AC00462,17.91,3/14/2022,Debit,San Diego,D000416,21.97.154.92,M061,Online,63,Doctor,91,1,1048.18
TX040373,AC00200,139.81,3/27/2021,Debit,Atlanta,D000362,82.115.199.37,M068,Online,24,Student,63,3,1127.54
TX040374,AC00495,363.6,3/29/2025,Debit,Dallas,D000640,173.232.121.213,M002,Online,68,Retired,57,1,5894.09
TX040375,AC00017,510.47,6/29/2020,Debit,Indianapolis,D000514,81.248.235.147,M081,ATM,25,Student,38,1,577.67
TX040376,AC00436,79.39,6/29/2023,Debit,Omaha,D000069,135.73.131.111,M042,Branch,32,Doctor,158,1,13182.11
TX040377,AC00154,157.28,9/21/2020,Debit,San Antonio,D000469,197.162.55.147,M055,ATM,63,Retired,147,1,7981.45
TX040378,AC00233,17.27,8/7/2023,Debit,San Diego,D000426,86.220.59.252,M021,ATM,49,Doctor,94,1,11847.07
